0.99	1.50
1.32	1.50
2.07	1.52
2.83	1.43
4.15	1.31
5.16	1.27
5.64	1.11
5.84	0.91
6.06	0.69
6.36	0.49
6.68	0.33
7.33	0.19
8.28	0.10
9.02	0.06
9.59	0.03
10.01	0.01
10.38	0.00
10.38	0.00
10.28	0.01
10.18	-0.01
10.14	-0.01
10.10	0.01
10.07	0.00
10.03	0.00
9.98	-0.01
9.99	0.00
9.95	0.01
9.97	-0.01
9.95	0.00
9.96	0.01
9.94	-0.01
10.00	0.00
9.95	0.00
9.93	0.00
9.94	0.00
9.91	0.00
9.93	0.00
9.91	0.00
9.89	0.00
9.87	0.00
9.85	0.00
9.88	0.00
9.88	0.00
9.88	0.00
10.09	0.00
10.40	0.00
10.65	-0.01
10.91	-0.01
11.08	-0.01
11.34	-0.01
11.59	-0.02
11.84	-0.03
12.01	-0.03
12.40	-0.03
12.74	-0.03
13.13	-0.04
13.51	-0.05
13.94	-0.04
14.29	-0.05
14.76	-0.06
15.26	-0.06
15.78	-0.07
16.39	-0.08
16.83	-0.08
17.53	-0.09
18.10	-0.10
18.73	-0.10
19.42	-0.11
20.05	-0.11
20.76	-0.12
21.48	-0.13
22.24	-0.13
23.03	-0.13
23.81	-0.14
24.51	-0.14
25.18	-0.15
25.77	-0.15
26.35	-0.15
26.92	-0.15
27.49	-0.16
28.05	-0.16
28.62	-0.16
29.17	-0.17
29.71	-0.17
30.27	-0.17
30.83	-0.17
31.32	-0.18
31.85	-0.18
32.32	-0.18
32.86	-0.19
33.33	-0.18
33.82	-0.19
34.33	-0.19
34.85	-0.19
35.32	-0.19
35.86	-0.20
36.27	-0.20
36.76	-0.20
37.26	-0.21
37.77	-0.20
38.28	-0.20
38.73	-0.21
39.27	-0.21
39.75	-0.21
40.31	-0.21
40.76	-0.21
41.32	-0.21
41.79	-0.22
42.26	-0.21
42.79	-0.22
43.31	-0.23
43.80	-0.22
44.31	-0.23
44.86	-0.23
45.28	-0.23
45.83	-0.23
46.35	-0.23
46.83	-0.23
47.34	-0.23
47.84	-0.23
48.36	-0.24
48.86	-0.23
49.33	-0.23
49.83	-0.24
50.34	-0.24
50.86	-0.24
51.32	-0.25
51.89	-0.25
52.33	-0.25
52.88	-0.25
53.36	-0.25
53.86	-0.25
54.35	-0.26
54.87	-0.25
55.36	-0.25
55.87	-0.26
56.39	-0.26
56.83	-0.26
57.33	-0.27
57.86	-0.26
58.35	-0.27
58.85	-0.27
59.34	-0.27
59.86	-0.27
60.32	-0.27
60.88	-0.27
61.34	-0.27
61.82	-0.27
62.35	-0.28
62.82	-0.28
63.32	-0.28
63.79	-0.28
64.12	-0.29
64.63	-0.29
65.31	-0.28
65.82	-0.29
66.33	-0.29
66.85	-0.27
67.22	-0.29
67.76	-0.29
68.17	-0.28
68.71	-0.30
69.27	-0.30
69.74	-0.29
70.09	-0.29
70.56	-0.29
71.15	-0.29
71.70	-0.30
72.18	-0.30
72.68	-0.30
73.13	-0.30
73.66	-0.31
74.13	-0.31
74.65	-0.30
75.13	-0.30
75.57	-0.31
76.09	-0.31
76.56	-0.31
77.09	-0.31
77.51	-0.31
78.08	-0.31
78.59	-0.31
79.11	-0.31
79.57	-0.31
79.73	-0.32
80.39	-0.32
81.05	-0.32
81.58	-0.32
82.01	-0.32
82.54	-0.32
82.69	-0.33
83.60	-0.32
83.92	-0.32
84.55	-0.33
85.03	-0.33
85.53	-0.32
85.96	-0.33
86.51	-0.32
86.98	-0.32
87.45	-0.33
87.99	-0.33
88.48	-0.33
88.90	-0.33
89.48	-0.33
89.92	-0.34
90.42	-0.34
90.93	-0.34
91.39	-0.34
91.84	-0.34
91.92	-0.34
92.97	-0.34
93.14	-0.34
93.96	-0.34
94.37	-0.34
94.59	-0.34
95.43	-0.35
95.72	-0.35
96.47	-0.35
96.60	-0.35
97.11	-0.35
97.73	-0.35
98.39	-0.35
98.64	-0.35
99.26	-0.35
100.00	-0.35
100.41	-0.35
100.52	-0.35
101.08	-0.36
101.58	-0.35
102.54	-0.35
102.53	-0.36
103.28	-0.36
104.04	-0.36
104.20	-0.36
104.42	-0.36
105.24	-0.36
105.74	-0.36
106.24	-0.36
106.57	-0.37
107.33	-0.36
107.85	-0.37
107.91	-0.37
108.59	-0.37
109.31	-0.37
109.94	-0.37
110.22	-0.37
110.87	-0.37
111.21	-0.38
111.65	-0.38
112.11	-0.38
112.24	-0.38
112.70	-0.38
113.83	-0.38
114.28	-0.38
114.14	-0.38
115.04	-0.38
115.90	-0.38
115.83	-0.38
115.52	-0.38
117.18	-0.39
117.78	-0.39
118.08	-0.39
118.39	-0.39
119.02	-0.39
119.61	-0.39
119.84	-0.39
120.13	-0.39
120.73	-0.39
121.50	-0.40
121.59	-0.40
122.29	-0.39
123.08	-0.39
123.13	-0.40
123.99	-0.40
124.51	-0.40
124.72	-0.40
125.38	-0.40
125.92	-0.40
126.20	-0.40
126.71	-0.40
127.40	-0.40
127.75	-0.41
127.38	-0.41
128.71	-0.40
129.70	-0.41
129.56	-0.41
130.36	-0.41
131.13	-0.41
130.93	-0.41
130.69	-0.41
132.41	-0.41
132.85	-0.42
132.56	-0.41
133.30	-0.41
134.17	-0.41
134.47	-0.42
135.23	-0.41
135.34	-0.42
136.04	-0.42
136.69	-0.42
137.23	-0.42
137.37	-0.42
137.97	-0.42
138.47	-0.42
138.89	-0.42
138.86	-0.42
140.15	-0.43
140.86	-0.43
140.61	-0.42
140.31	-0.42
142.38	-0.43
142.88	-0.43
142.64	-0.43
143.59	-0.43
144.21	-0.43
144.30	-0.43
145.12	-0.43
145.70	-0.43
146.16	-0.43
146.51	-0.42
147.20	-0.43
147.37	-0.43
147.91	-0.43
148.25	-0.44
149.02	-0.44
148.89	-0.44
149.64	-0.44
150.91	-0.44
150.95	-0.44
150.58	-0.44
152.01	-0.44
152.97	-0.44
152.55	-0.44
153.29	-0.44
154.47	-0.44
154.11	-0.44
155.05	-0.44
155.49	-0.45
155.97	-0.45
155.86	-0.45
156.80	-0.45
157.28	-0.45
157.89	-0.45
157.69	-0.45
158.90	-0.45
159.74	-0.45
159.71	-0.45
159.57	-0.46
161.28	-0.46
161.69	-0.45
161.79	-0.45
162.03	-0.46
161.89	-0.45
163.83	-0.46
163.96	-0.46
164.45	-0.46
164.37	-0.46
165.32	-0.46
166.16	-0.46
166.06	-0.47
166.12	-0.46
167.52	-0.46
168.21	-0.46
168.38	-0.47
168.79	-0.47
169.57	-0.46
169.91	-0.47
169.50	-0.47
170.46	-0.47
171.26	-0.47
171.76	-0.47
172.22	-0.47
172.93	-0.47
173.39	-0.48
173.39	-0.47
174.28	-0.47
174.99	-0.48
174.59	-0.47
175.39	-0.48
176.26	-0.48
176.98	-0.48
177.29	-0.48
176.90	-0.48
177.85	-0.48
179.03	-0.48
179.00	-0.48
179.00	-0.49
180.67	-0.49
180.63	-0.49
180.23	-0.49
181.22	-0.49
181.75	-0.49
182.75	-0.49
183.32	-0.49
183.30	-0.49
182.91	-0.49
184.90	-0.49
185.44	-0.49
185.00	-0.50
185.77	-0.50
187.04	-0.50
186.67	-0.49
186.34	-0.49
188.29	-0.50
188.90	-0.50
188.47	-0.50
189.43	-0.51
190.45	-0.50
190.38	-0.50
190.77	-0.51
191.64	-0.51
192.03	-0.51
192.09	-0.51
192.77	-0.51
193.61	-0.51
193.43	-0.51
194.33	-0.51
194.47	-0.51
195.54	-0.51
195.29	-0.51
195.06	-0.51
197.13	-0.51
197.72	-0.52
197.82	-0.52
198.07	-0.51
198.01	-0.52
199.24	-0.52
200.14	-0.52
200.02	-0.52
199.75	-0.52
201.84	-0.52
201.96	-0.52
202.26	-0.52
202.25	-0.52
203.06	-0.53
204.22	-0.52
204.25	-0.52
203.88	-0.52
203.54	-0.52
205.23	-0.53
207.17	-0.52
206.63	-0.53
206.22	-0.54
205.94	-0.52
208.63	-0.53
209.24	-0.54
208.73	-0.54
208.70	-0.53
210.93	-0.53
210.72	-0.54
210.31	-0.54
211.14	-0.53
212.43	-0.54
212.65	-0.54
212.36	-0.53
213.37	-0.54
213.14	-0.54
213.27	-0.54
216.00	-0.54
215.77	-0.54
215.35	-0.54
215.00	-0.54
216.98	-0.54
218.43	-0.54
217.91	-0.55
217.51	-0.55
217.85	-0.54
218.88	-0.54
220.56	-0.56
220.95	-0.55
221.29	-0.55
221.51	-0.56
221.14	-0.56
222.04	-0.55
222.24	-0.55
223.40	-0.55
224.78	-0.56
224.33	-0.56
224.78	-0.55
224.59	-0.56
224.21	-0.56
226.51	-0.56
227.80	-0.56
227.34	-0.56
226.89	-0.56
227.59	-0.56
229.08	-0.56
229.92	-0.57
229.45	-0.57
229.70	-0.57
230.64	-0.57
231.21	-0.57
231.98	-0.58
232.73	-0.58
232.63	-0.57
232.24	-0.57
232.89	-0.58
234.87	-0.58
235.26	-0.58
235.13	-0.57
235.60	-0.58
235.77	-0.58
236.84	-0.58
237.15	-0.58
237.83	-0.58
237.42	-0.58
238.78	-0.58
238.66	-0.58
239.99	-0.58
239.84	-0.58
239.83	-0.59
242.10	-0.59
242.24	-0.58
241.79	-0.59
242.42	-0.59
243.44	-0.59
243.96	-0.60
244.12	-0.59
244.60	-0.59
244.21	-0.59
245.19	-0.60
245.89	-0.60
247.15	-0.59
246.84	-0.60
247.78	-0.60
247.90	-0.60
248.92	-0.59
248.52	-0.60
249.71	-0.60
250.95	-0.61
250.61	-0.60
250.62	-0.60
251.05	-0.60
252.29	-0.60
252.57	-0.60
253.44	-0.61
253.21	-0.61
254.04	-0.61
255.31	-0.61
254.99	-0.61
254.56	-0.60
255.12	-0.61
255.61	-0.61
257.42	-0.61
257.53	-0.62
258.28	-0.62
258.38	-0.62
258.33	-0.62
259.41	-0.62
260.23	-0.62
260.53	-0.61
260.10	-0.62
261.39	-0.62
262.45	-0.61
262.14	-0.62
261.68	-0.63
263.56	-0.64
264.61	-0.62
264.07	-0.63
264.04	-0.64
264.82	-0.62
266.34	-0.62
266.12	-0.63
267.00	-0.64
266.65	-0.63
266.25	-0.63
267.16	-0.64
270.09	-0.64
269.65	-0.63
269.14	-0.64
269.87	-0.64
270.17	-0.63
269.73	-0.64
271.74	-0.65
272.22	-0.64
273.40	-0.64
272.88	-0.65
272.53	-0.64
273.50	-0.65
275.84	-0.64
275.31	-0.65
275.23	-0.64
275.76	-0.64
