123.05	-0.80
123.26	-0.80
124.26	-0.80
123.84	-0.80
125.49	-0.81
124.89	-0.81
126.65	-0.81
126.07	-0.81
127.48	-0.82
127.36	-0.82
128.31	-0.82
128.29	-0.83
129.20	-0.83
129.50	-0.83
129.60	-0.83
130.85	-0.83
130.32	-0.83
132.06	-0.84
131.42	-0.84
133.18	-0.84
132.62	-0.84
133.92	-0.85
133.37	-0.85
135.10	-0.86
134.45	-0.86
136.09	-0.86
135.64	-0.86
136.80	-0.86
136.85	-0.86
137.42	-0.87
138.02	-0.87
137.83	-0.88
139.42	-0.88
138.76	-0.88
140.65	-0.88
140.08	-0.88
141.22	-0.89
140.83	-0.89
142.38	-0.89
141.74	-0.89
143.51	-0.90
143.05	-0.90
144.26	-0.90
144.14	-0.90
145.10	-0.91
144.69	-0.91
146.49	-0.92
145.72	-0.92
147.59	-0.92
146.81	-0.92
148.60	-0.92
147.96	-0.92
149.30	-0.93
148.94	-0.93
150.27	-0.94
149.64	-0.94
151.61	-0.94
150.86	-0.94
152.49	-0.95
151.99	-0.95
153.27	-0.95
152.93	-0.95
154.15	-0.96
153.57	-0.96
155.40	-0.96
154.63	-0.96
156.36	-0.97
155.92	-0.97
157.16	-0.97
157.06	-0.98
157.90	-0.98
158.35	-0.98
158.68	-0.99
159.46	-0.99
159.70	-0.99
160.42	-1.00
160.69	-1.00
161.46	-1.00
161.69	-1.01
162.30	-1.01
162.76	-1.01
163.40	-1.02
163.49	-1.02
164.65	-1.03
164.40	-1.03
165.67	-1.03
165.51	-1.03
166.46	-1.04
166.59	-1.04
167.52	-1.05
167.29	-1.05
168.76	-1.05
168.06	-1.06
169.88	-1.06
168.90	-1.06
171.02	-1.07
170.10	-1.07
171.81	-1.08
170.99	-1.08
172.80	-1.09
172.20	-1.09
173.60	-1.09
173.08	-1.10
174.68	-1.10
174.34	-1.10
175.39	-1.11
175.37	-1.11
176.36	-1.12
176.46	-1.12
177.25	-1.13
177.73	-1.13
178.03	-1.13
179.04	-1.14
178.64	-1.14
180.23	-1.15
179.46	-1.15
181.37	-1.15
180.40	-1.16
182.33	-1.17
181.42	-1.17
183.26	-1.17
182.71	-1.17
183.99	-1.18
183.82	-1.18
184.81	-1.19
184.98	-1.19
185.70	-1.20
186.28	-1.20
186.51	-1.20
187.47	-1.21
187.22	-1.21
188.70	-1.22
187.96	-1.22
189.74	-1.23
188.75	-1.23
191.01	-1.24
189.80	-1.24
191.93	-1.25
190.96	-1.25
192.66	-1.26
192.13	-1.26
193.45	-1.26
193.32	-1.27
194.30	-1.27
194.19	-1.28
195.38	-1.28
195.15	-1.28
196.48	-1.29
196.19	-1.30
197.38	-1.30
197.20	-1.30
198.33	-1.31
198.65	-1.31
